backgroundImages,endDate,eventUrl,description,listingType,eventAdmin,preProduction,autoAssociateVod,title,tags,lobbyTimeMinutes,unlisted,shortcutName,shortcutNameUrl,linkedVideoId,id,categories,startDate,estimatedAttendees,redirectVod
"[{scaleSize:Original,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/0ce63a1d-8fc4-4c72-9b3a-f4137f581151.jpg},{scaleSize:ExtraSmall,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/e8fda27e-261b-4ba2-b705-13c5e3e25b10.jpg},{scaleSize:Small,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/65375fd9-333c-4e82-bd6f-1ae97e20ed4e.jpg},{scaleSize:Medium,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/90f92b97-5c3a-440d-96db-54bc21ddf110.jpg},{scaleSize:Large,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/b8486c91-f898-4e6c-9c9a-4204b95ccf0d.jpg}]",2018-08-02T20:30:00Z,https://cerner.rev.vbrick.com/#/events/ce72b687-90d3-44de-a55e-f339b8c6dae5,"<p>Streaming from SLC with Closed captions</p><p>&nbsp;</p>",Public,"{name:Steve Spaw,id:3751c013-280f-4784-aab5-81b09077e9de,username:ss062466}",null,false,Town Hall CC Test,[],15,false,null,null,null,ce72b687-90d3-44de-a55e-f339b8c6dae5,[],2018-08-02T19:30:00Z,0,false
[],2018-08-04T06:00:00Z,https://cerner.rev.vbrick.com/#/events/a8645958-f098-4445-b9e8-5b0cfde30504,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Stream Test,[],15,false,null,null,null,a8645958-f098-4445-b9e8-5b0cfde30504,[],2018-08-03T15:00:00Z,0,false
[],2018-08-06T23:00:00Z,https://cerner.rev.vbrick.com/#/events/071555fb-75c3-4914-9d65-21710d05ef0a,,AllUsers,"{name:Chris Hanson,id:28f08100-3482-4b81-8ba4-d5ed50798262,username:ch049839}",null,false,Town Hall Test,[],15,false,null,null,null,071555fb-75c3-4914-9d65-21710d05ef0a,[],2018-08-06T15:00:00Z,0,false
[],2018-08-07T01:00:00Z,https://cerner.rev.vbrick.com/#/events/1b12b023-a4da-43be-a14e-8d9bb754e961,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Network Event INN Event Center,[],15,false,null,null,null,1b12b023-a4da-43be-a14e-8d9bb754e961,[],2018-08-06T17:00:00Z,0,false
[],2018-08-08T00:00:00Z,https://cerner.rev.vbrick.com/#/events/4b305317-ef4f-4d6f-8954-9eb7f82bb613,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Network Test,[],15,false,null,null,null,4b305317-ef4f-4d6f-8954-9eb7f82bb613,[],2018-08-07T14:00:00Z,0,false
[],2018-08-08T01:00:00Z,https://cerner.rev.vbrick.com/#/events/a5a6733e-402d-4b26-8f9d-3428a2276395,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Corporate Town Hall Test,[],15,false,null,null,null,a5a6733e-402d-4b26-8f9d-3428a2276395,[],2018-08-07T15:00:00Z,0,false
[],2018-08-07T21:30:00Z,https://cerner.rev.vbrick.com/#/events/462a0536-ccef-486f-a1f2-883dfdb9d7f9,,AllUsers,"{name:Melissa Woodson,id:f18b4500-d98c-4798-bf75-25aa2b91acc3,username:mt029422}",null,false,Clinical Center Town Hall,[],15,false,null,null,null,462a0536-ccef-486f-a1f2-883dfdb9d7f9,[],2018-08-07T18:00:00Z,0,false
[],2018-08-08T14:15:00Z,https://cerner.rev.vbrick.com/#/events/271e58d5-67f2-43ef-8fc5-c7058994cd33,,Private,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Test stream,[],15,false,null,null,null,271e58d5-67f2-43ef-8fc5-c7058994cd33,[],2018-08-08T13:00:00Z,0,false
[],2018-08-08T16:30:00Z,https://cerner.rev.vbrick.com/#/events/5ee35ef8-c686-41bd-8bc8-e18ff9510ed7,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Corporate Town Hall Q3,[],15,false,null,null,null,5ee35ef8-c686-41bd-8bc8-e18ff9510ed7,[],2018-08-08T14:00:00Z,0,false
[],2018-08-10T16:45:00Z,https://cerner.rev.vbrick.com/#/events/5960afb2-61af-4b19-b463-1224c30f4aba,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,ShipIT Day Presentations,[],15,false,null,null,null,5960afb2-61af-4b19-b463-1224c30f4aba,[],2018-08-10T12:30:00Z,0,false
[],2018-08-15T19:15:00Z,https://cerner.rev.vbrick.com/#/events/28e25eb3-ab7e-4735-9025-18df357dd246,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Navigating Technology: Office 365,[],15,false,null,null,null,28e25eb3-ab7e-4735-9025-18df357dd246,[],2018-08-15T17:45:00Z,0,false
[],2018-08-15T20:15:00Z,https://cerner.rev.vbrick.com/#/events/1b6dcc4d-44bb-46de-a522-15a08df32c96,,AllUsers,"{name:Melissa Woodson,id:f18b4500-d98c-4798-bf75-25aa2b91acc3,username:mt029422}",null,false,Tech Talk,[],15,false,null,null,null,1b6dcc4d-44bb-46de-a522-15a08df32c96,[],2018-08-15T18:00:00Z,0,false
[],2018-08-16T16:15:00Z,https://cerner.rev.vbrick.com/#/events/6c8ea0ef-2921-4db7-94e2-71a6eb826d2e,,AllUsers,"{name:Melissa Woodson,id:f18b4500-d98c-4798-bf75-25aa2b91acc3,username:mt029422}",null,false,Patient Safety: Hardwiring Error Prevention in the EMR,[],15,false,null,null,null,6c8ea0ef-2921-4db7-94e2-71a6eb826d2e,[],2018-08-16T13:00:00Z,0,false
[],2018-08-16T17:15:00Z,https://cerner.rev.vbrick.com/#/events/d3f1ce2c-817c-4064-a1bd-14a5ca62c08a,"<p>Harvesting a garden offers immense health benefits beyond just eating more veggies. This August, Cary and Dianna, two of our Healthe Clinic Registered Dietitians, will discuss the basics of harvesting, preserving and handling your garden. You will learn about different preservation techniques, including freezing, canning and drying. They will also share resources and recipes for your garden harvest!</p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome, Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p>Contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Wellness Class: Harvesting Your Garden,[],15,false,null,null,null,d3f1ce2c-817c-4064-a1bd-14a5ca62c08a,[],2018-08-16T15:45:00Z,0,false
[],2018-08-17T12:30:00Z,https://cerner.rev.vbrick.com/#/events/abcb902d-6275-42c8-b13b-126abcf71901,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Test Stream,[],15,false,null,null,null,abcb902d-6275-42c8-b13b-126abcf71901,[],2018-08-17T11:00:00Z,0,false
[],2018-08-20T08:29:00Z,https://cerner.rev.vbrick.com/#/events/dabed69f-4c7e-44d2-a4f0-ba305dbe902a,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Test Stream,[],15,false,null,null,null,dabed69f-4c7e-44d2-a4f0-ba305dbe902a,[],2018-08-20T06:50:00Z,0,false
[],2018-08-20T12:00:00Z,https://cerner.rev.vbrick.com/#/events/b77d56fe-3c0c-42f3-930d-82a622ce3b72,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,Connect Live Session 2018 With Eric Geis,[],15,false,null,null,null,b77d56fe-3c0c-42f3-930d-82a622ce3b72,[],2018-08-20T08:45:00Z,0,false
[],2018-08-21T20:15:00Z,https://cerner.rev.vbrick.com/#/events/04b85ab9-62a1-4ffe-9abc-66ca9551ac1a,"<p><strong>Business Value Isn't Always What You Think It Is</strong></p><p>The core of what we do is ensuring that we are delivering business value. It isn't always obvious what we mean by business value though. Come hear Mark knock down conventional views of what constitutes business value and what we should be doing as dev and ops professionals to provide the most value. Let's figure out what the implications are for Cerner when we think about what value we are providing, where we can focus to deliver more value, and how we can define the right value.</p><p><strong>About the Speaker</strong></p><p>Mark Schwartz joined AWS as an Enterprise Strategist and Evangelist in July 2017. In this role, Mark works with enterprise technology executives to share experiences and strategies for how the cloud can help them increase speed and agility while devoting more of their resources to their customers.</p><p>Mark has extensive experience as an IT leader in the government, private sector, and the nonprofit world, and with organizations ranging from startup to large. Prior to joining AWS, he was CIO of US Citizenship and Immigration Services (in the Department of Homeland Security), where he led a large digital transformation effort, moving the agency to the cloud, introducing and refining DevOps and Agile techniques, and adopting user-centric design approaches. From his work at USCIS, he developed a reputation for leading transformation in organizations that are resistant to change, obsessed with security, subject to considerable regulation and oversight, and deeply bureaucratic. Before USCIS, Mark was CIO of Intrax Cultural Exchange, a leader in global youth exchange programs, and CEO of a software company.</p><p>Mark is the author of <u>The Art of Business Value</u> and <u>A Seat at the Table: IT Leadership in the Age of Agility</u>, and speaks at conferences internationally on such subjects as DevOps, Leading Change, Driving Innovation in IT, and Managing Agility in Bureaucratic Organizations. He has been recognized as a Computerworld Premier IT Leader and received awards for Leadership in Technology Innovation, the Federal 100 IT Leaders, and a CIO Magazine 100 award. Mark has both a BS and MA degree from Yale University, and an MBA from Wharton.</p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,KC Ext Tech Talk: The Art of Business Value with Mark Schwartz,[],15,false,null,null,null,04b85ab9-62a1-4ffe-9abc-66ca9551ac1a,[],2018-08-21T18:45:00Z,0,false
[],2018-08-22T21:00:00Z,https://cerner.rev.vbrick.com/#/events/2bc46db7-877d-402b-a1ed-0aa2c39e3b8d,"<p>malvern th test</p>",Private,"{name:Chris Hanson,id:28f08100-3482-4b81-8ba4-d5ed50798262,username:ch049839}",null,false,Test event,[],15,false,null,null,null,2bc46db7-877d-402b-a1ed-0aa2c39e3b8d,[],2018-08-22T12:00:00Z,0,false
[],2018-08-23T15:30:00Z,https://cerner.rev.vbrick.com/#/events/fa154ade-a5d9-44aa-b3dc-cb65e27d8cc4,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Malvern Campus Town Hall,[],15,false,null,null,null,fa154ade-a5d9-44aa-b3dc-cb65e27d8cc4,[],2018-08-23T12:00:00Z,0,false
[],2018-08-24T18:41:00Z,https://cerner.rev.vbrick.com/#/events/29501558-a064-4d7e-97b1-b03184a91042,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Farrell Sanders – Livestream Connect,[],15,false,null,null,null,29501558-a064-4d7e-97b1-b03184a91042,[],2018-08-24T17:45:00Z,0,false
[],2018-08-28T14:30:00Z,https://cerner.rev.vbrick.com/#/events/75c3f57a-2b18-4f9d-9f66-2639fb2cddce,,Private,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Town Hall Test,[],15,false,null,null,null,75c3f57a-2b18-4f9d-9f66-2639fb2cddce,[],2018-08-28T13:30:00Z,0,false
[],2018-08-28T20:15:00Z,https://cerner.rev.vbrick.com/#/events/98cd5cbb-f3cd-43e0-b1f2-a40a6dfb9bcb,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,ITWorks Q3 Town Hall,[],15,false,null,null,null,98cd5cbb-f3cd-43e0-b1f2-a40a6dfb9bcb,[],2018-08-28T17:45:00Z,0,false
[],2018-08-30T13:15:00Z,https://cerner.rev.vbrick.com/#/events/6b64b8ba-9e1c-46ae-9fca-40933ac9be38,,Private,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Compensation Decision Maker Manager Training,[],15,false,null,null,null,6b64b8ba-9e1c-46ae-9fca-40933ac9be38,[],2018-08-30T11:45:00Z,0,false
[],2018-08-30T17:45:00Z,https://cerner.rev.vbrick.com/#/events/cca5ebf6-48e2-49b8-8788-cb911d83b5d8,"<p><span style=font-size: 14px>When raising kids, we want them to become independent, well-adjusted individuals. In&nbsp;this wellness class, we’ll be talking about how to raise resilient children, offering education and tips to help your child become more successful.</span></p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome, Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p>Contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Wellness Class: Raising Resilient Children,[],15,false,null,null,null,cca5ebf6-48e2-49b8-8788-cb911d83b5d8,[],2018-08-30T16:15:00Z,0,false
[],2018-08-30T22:15:00Z,https://cerner.rev.vbrick.com/#/events/34c6edf6-cfca-46f8-9aa2-b4f644337f72,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,SBU Town Hall,[],15,false,null,null,null,34c6edf6-cfca-46f8-9aa2-b4f644337f72,[],2018-08-30T17:45:00Z,0,false
[],2018-08-31T13:30:00Z,https://cerner.rev.vbrick.com/#/events/5d8cc42a-d40e-4d34-8178-cafa455d6217,"<p>Please join us for an overview session on the migration out of uCern Connect and into Office 365. During this session, you'll gain a better understanding of why associate to associate collaboration is moving, how you can be prepared and what your next steps will be.</p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,uCern Migration Overview Session - Option 1 of 3,[],15,false,null,null,null,5d8cc42a-d40e-4d34-8178-cafa455d6217,[],2018-08-31T12:15:00Z,0,false
[],2018-08-31T15:15:00Z,https://cerner.rev.vbrick.com/#/events/391a02e0-b08b-4b60-a33a-f79d5a64f379,,Private,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Compensation Decision Maker Manager Training,[],15,false,null,null,null,391a02e0-b08b-4b60-a33a-f79d5a64f379,[],2018-08-31T13:45:00Z,0,false
[],2018-08-31T17:45:00Z,https://cerner.rev.vbrick.com/#/events/0569b8b0-551d-4958-ba6a-8b9bb9b1d344,"<p>As we grow older, an active lifestyle is more important than ever. Staying active may be difficult if you don’t have the same energy you used to embody. If you are looking for motivation and advice on how to get moving, join&nbsp;our Healthe Fitness Center Specialists as they discuss the many benefits of exercise at an older age as well as tips to break down the barriers that may preventing you from living an active life.</p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome, Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p>Contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p>",AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Wellness Class: Fitness Over Fifty,[],15,false,null,null,null,0569b8b0-551d-4958-ba6a-8b9bb9b1d344,[],2018-08-31T16:10:00Z,0,false
[],2018-09-04T20:15:00Z,https://cerner.rev.vbrick.com/#/events/d3b53089-89ef-4efb-a022-11783b34f53d,,AllUsers,"{name:Melissa Woodson,id:f18b4500-d98c-4798-bf75-25aa2b91acc3,username:mt029422}",null,false,KC DE Tech Talk: Operational Maturity and Data Analytics with Dwight Sloan,[],15,false,null,null,null,d3b53089-89ef-4efb-a022-11783b34f53d,[],2018-09-04T18:00:00Z,0,false
[],2018-09-04T21:15:00Z,https://cerner.rev.vbrick.com/#/events/5c6d7afc-5a10-4ac0-acfb-3bfb24ed9192,,Private,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Compensation Decision Maker Manager Training,[],15,false,null,null,null,5c6d7afc-5a10-4ac0-acfb-3bfb24ed9192,[],2018-09-04T19:45:00Z,0,false
